image_path,class,file_name
data\raw\Early_blight\4ddd0823-ecf4-4a0b-81d5-9844705e5694___RS_Early.B 8936.JPG,Early_blight,4ddd0823-ecf4-4a0b-81d5-9844705e5694___RS_Early.B 8936.JPG
data\raw\Early_blight\c43a5fd7-c60c-4a04-9835-bd35b551ec44___RS_Early.B 6701.JPG,Early_blight,c43a5fd7-c60c-4a04-9835-bd35b551ec44___RS_Early.B 6701.JPG
data\raw\Virus\20230815_150540.jpg,Virus,20230815_150540.jpg
data\raw\Late_blight\668455c6-f7cf-4dc3-a4a8-858e7d4b55c9___RS_LB 3878.JPG,Late_blight,668455c6-f7cf-4dc3-a4a8-858e7d4b55c9___RS_LB 3878.JPG
data\raw\Healthy\d287be3d-cac6-4485-8c31-674fb8b459be___RS_HL 1973.JPG,Healthy,d287be3d-cac6-4485-8c31-674fb8b459be___RS_HL 1973.JPG
data\raw\Fungi\IMG_0778.JPG,Fungi,IMG_0778.JPG
data\raw\Phytopthora\IMG_0380.JPG,Phytopthora,IMG_0380.JPG
data\raw\Early_blight\33d72b8e-ae59-4fd4-8c74-eaf342682b47___RS_Early.B 7884.JPG,Early_blight,33d72b8e-ae59-4fd4-8c74-eaf342682b47___RS_Early.B 7884.JPG
data\raw\Late_blight\7b5a2c96-f276-477a-8e7e-3325b02719a7___RS_LB 4613.JPG,Late_blight,7b5a2c96-f276-477a-8e7e-3325b02719a7___RS_LB 4613.JPG
data\raw\Pest\IMG_0170.JPG,Pest,IMG_0170.JPG
data\raw\Pest\20230922_163520.jpg,Pest,20230922_163520.jpg
data\raw\Late_blight\d8e3b97f-d362-4e05-8600-a103580aace4___RS_LB 4773.JPG,Late_blight,d8e3b97f-d362-4e05-8600-a103580aace4___RS_LB 4773.JPG
data\raw\Early_blight\849daa7e-b5ea-4445-93f9-b21d43c1bd44___RS_Early.B 7193.JPG,Early_blight,849daa7e-b5ea-4445-93f9-b21d43c1bd44___RS_Early.B 7193.JPG
data\raw\Fungi\IMG_0236.JPG,Fungi,IMG_0236.JPG
data\raw\Fungi\20230802_110059.jpg,Fungi,20230802_110059.jpg
data\raw\Early_blight\8002c1e4-0066-4764-9ed5-52d8334cd5c6___RS_Early.B 7855.JPG,Early_blight,8002c1e4-0066-4764-9ed5-52d8334cd5c6___RS_Early.B 7855.JPG
data\raw\Late_blight\c268fd1d-0a6d-46f1-bbcd-81b4e79894e6___RS_LB 2808.JPG,Late_blight,c268fd1d-0a6d-46f1-bbcd-81b4e79894e6___RS_LB 2808.JPG
data\raw\Bacteria\IMG_1221.JPG,Bacteria,IMG_1221.JPG
data\raw\Bacteria\20230816_134139.jpg,Bacteria,20230816_134139.jpg
data\raw\Virus\IMG_20230815_153050~2.jpg,Virus,IMG_20230815_153050~2.jpg
data\raw\Fungi\IMG_4736.JPG,Fungi,IMG_4736.JPG
data\raw\Fungi\1692335403815.jpg,Fungi,1692335403815.jpg
data\raw\Fungi\IMG_20230816_080501.jpg,Fungi,IMG_20230816_080501.jpg
data\raw\Pest\IMG_20230816_142948.jpg,Pest,IMG_20230816_142948.jpg
data\raw\Late_blight\a9c8a264-33be-48f1-bd1d-2cc6c9c8e247___RS_LB 4888.JPG,Late_blight,a9c8a264-33be-48f1-bd1d-2cc6c9c8e247___RS_LB 4888.JPG
data\raw\Pest\20230802_124914.jpg,Pest,20230802_124914.jpg
data\raw\Phytopthora\IMG_4704.JPG,Phytopthora,IMG_4704.JPG
data\raw\Late_blight\350662fe-0ebf-4e6b-9ff9-6ceaf9d22067___RS_LB 3877.JPG,Late_blight,350662fe-0ebf-4e6b-9ff9-6ceaf9d22067___RS_LB 3877.JPG
data\raw\Virus\20230815_150557.jpg,Virus,20230815_150557.jpg
data\raw\Fungi\20230802_111439410.jpg,Fungi,20230802_111439410.jpg
data\raw\Fungi\IMG_20230816_121858.jpg,Fungi,IMG_20230816_121858.jpg
data\raw\Fungi\IMG_0165.JPG,Fungi,IMG_0165.JPG
data\raw\Phytopthora\20230802_124445.jpg,Phytopthora,20230802_124445.jpg
data\raw\Late_blight\0085ef03-aec3-431a-99a1-de286e10c0cf___RS_LB 2949.JPG,Late_blight,0085ef03-aec3-431a-99a1-de286e10c0cf___RS_LB 2949.JPG
data\raw\Late_blight\3cfeea97-88e1-42e6-b760-0fa125613e9c___RS_LB 4406.JPG,Late_blight,3cfeea97-88e1-42e6-b760-0fa125613e9c___RS_LB 4406.JPG
data\raw\Healthy\20230712_131637.jpg,Healthy,20230712_131637.jpg
data\raw\Bacteria\20230816_140014.jpg,Bacteria,20230816_140014.jpg
data\raw\Phytopthora\20230802_123939665.jpg,Phytopthora,20230802_123939665.jpg
data\raw\Virus\IMG_0468.JPG,Virus,IMG_0468.JPG
data\raw\Pest\20230816_135244.jpg,Pest,20230816_135244.jpg
data\raw\Bacteria\IMG_0362.JPG,Bacteria,IMG_0362.JPG
data\raw\Fungi\20230802_105548.jpg,Fungi,20230802_105548.jpg
data\raw\Early_blight\be89d35f-e382-4b1c-95e8-af88d969d306___RS_Early.B 6758.JPG,Early_blight,be89d35f-e382-4b1c-95e8-af88d969d306___RS_Early.B 6758.JPG
data\raw\Early_blight\13e2be1d-56bc-40c6-b5d1-e3bafc1b111e___RS_Early.B 8830.JPG,Early_blight,13e2be1d-56bc-40c6-b5d1-e3bafc1b111e___RS_Early.B 8830.JPG
data\raw\Fungi\20230816_123051.jpg,Fungi,20230816_123051.jpg
data\raw\Fungi\IMG_9380.JPG,Fungi,IMG_9380.JPG
data\raw\Early_blight\61f4f7c5-cebe-471a-9be9-b595255b7fb4___RS_Early.B 7029.JPG,Early_blight,61f4f7c5-cebe-471a-9be9-b595255b7fb4___RS_Early.B 7029.JPG
data\raw\Late_blight\fb91b663-6a03-4165-8125-afc96e41ab5c___RS_LB 5130.JPG,Late_blight,fb91b663-6a03-4165-8125-afc96e41ab5c___RS_LB 5130.JPG
data\raw\Fungi\20230816_115131.jpg,Fungi,20230816_115131.jpg
data\raw\Late_blight\dd36e5d1-434f-41ce-8f7b-6528e9adc77d___RS_LB 4060.JPG,Late_blight,dd36e5d1-434f-41ce-8f7b-6528e9adc77d___RS_LB 4060.JPG
data\raw\Fungi\20230816_081918.jpg,Fungi,20230816_081918.jpg
data\raw\Late_blight\04bbcc55-93d3-4a19-9137-8de036a8a4db___RS_LB 2647.JPG,Late_blight,04bbcc55-93d3-4a19-9137-8de036a8a4db___RS_LB 2647.JPG
data\raw\Early_blight\97c1fe0d-72f6-421d-bb82-542f0766176c___RS_Early.B 7448.JPG,Early_blight,97c1fe0d-72f6-421d-bb82-542f0766176c___RS_Early.B 7448.JPG
data\raw\Virus\IMG_0654.JPG,Virus,IMG_0654.JPG
data\raw\Late_blight\0114b195-844c-4978-93a9-b0d5aae010f1___RS_LB 2738.JPG,Late_blight,0114b195-844c-4978-93a9-b0d5aae010f1___RS_LB 2738.JPG
data\raw\Healthy\20230816_123429.jpg,Healthy,20230816_123429.jpg
data\raw\Late_blight\357bfc61-bb46-4e77-b9eb-eafdd3af7f6f___RS_LB 3082.JPG,Late_blight,357bfc61-bb46-4e77-b9eb-eafdd3af7f6f___RS_LB 3082.JPG
data\raw\Healthy\31a09d39-6791-4ecb-8f44-af2ed85dbd33___RS_HL 1970.JPG,Healthy,31a09d39-6791-4ecb-8f44-af2ed85dbd33___RS_HL 1970.JPG
data\raw\Healthy\20230712_143950.jpg,Healthy,20230712_143950.jpg
data\raw\Bacteria\IMG_20230816_140620.jpg,Bacteria,IMG_20230816_140620.jpg
data\raw\Late_blight\d1ae329b-19bc-40c3-afb1-404ecf3c98ee___RS_LB 2613.JPG,Late_blight,d1ae329b-19bc-40c3-afb1-404ecf3c98ee___RS_LB 2613.JPG
data\raw\Late_blight\a1523281-33d2-4cc4-910a-3d614a4cd085___RS_LB 2816.JPG,Late_blight,a1523281-33d2-4cc4-910a-3d614a4cd085___RS_LB 2816.JPG
data\raw\Virus\IMG_9541.JPG,Virus,IMG_9541.JPG
data\raw\Phytopthora\IMG_0357.JPG,Phytopthora,IMG_0357.JPG
data\raw\Fungi\IMG_20230816_115039.jpg,Fungi,IMG_20230816_115039.jpg
data\raw\Healthy\9d7d1bb9-1b10-4a8f-a961-e404b9d5acf8___RS_HL 1960.JPG,Healthy,9d7d1bb9-1b10-4a8f-a961-e404b9d5acf8___RS_HL 1960.JPG
data\raw\Healthy\8665efd2-fa3d-45f8-b1c0-746c99fb7d1e___RS_HL 1924.JPG,Healthy,8665efd2-fa3d-45f8-b1c0-746c99fb7d1e___RS_HL 1924.JPG
data\raw\Virus\20230815_151836.jpg,Virus,20230815_151836.jpg
data\raw\Healthy\20230815_112803.jpg,Healthy,20230815_112803.jpg
data\raw\Early_blight\bd4c7de8-0616-45d4-a060-54b8329a9462___RS_Early.B 6902.JPG,Early_blight,bd4c7de8-0616-45d4-a060-54b8329a9462___RS_Early.B 6902.JPG
data\raw\Early_blight\212c3c65-e30e-496f-ab5e-c2f4b0446d8f___RS_Early.B 8195.JPG,Early_blight,212c3c65-e30e-496f-ab5e-c2f4b0446d8f___RS_Early.B 8195.JPG
data\raw\Early_blight\1b4304a9-88c2-4c09-bfea-830fa162a35a___RS_Early.B 7188.JPG,Early_blight,1b4304a9-88c2-4c09-bfea-830fa162a35a___RS_Early.B 7188.JPG
data\raw\Early_blight\4722a31c-987f-4fac-afa1-37479556a056___RS_Early.B 6810.JPG,Early_blight,4722a31c-987f-4fac-afa1-37479556a056___RS_Early.B 6810.JPG
data\raw\Late_blight\a30baff1-96fb-4df5-9511-e131359b5fd8___RS_LB 4464.JPG,Late_blight,a30baff1-96fb-4df5-9511-e131359b5fd8___RS_LB 4464.JPG
data\raw\Virus\20230816_114701.jpg,Virus,20230816_114701.jpg
data\raw\Virus\20230802_120716.jpg,Virus,20230802_120716.jpg
data\raw\Late_blight\37dbf454-f189-4fae-a9e7-a088e7be3f2e___RS_LB 4530.JPG,Late_blight,37dbf454-f189-4fae-a9e7-a088e7be3f2e___RS_LB 4530.JPG
data\raw\Early_blight\63f59fdf-973f-4d9e-a1ac-4a21cdfb9393___RS_Early.B 8794.JPG,Early_blight,63f59fdf-973f-4d9e-a1ac-4a21cdfb9393___RS_Early.B 8794.JPG
data\raw\Fungi\20230802_113031.jpg,Fungi,20230802_113031.jpg
data\raw\Fungi\IMG_8125.JPG,Fungi,IMG_8125.JPG
data\raw\Late_blight\a6b27bfe-0e60-4984-98ca-af4b2316dfff___RS_LB 3881.JPG,Late_blight,a6b27bfe-0e60-4984-98ca-af4b2316dfff___RS_LB 3881.JPG
data\raw\Pest\IMG_0219.JPG,Pest,IMG_0219.JPG
data\raw\Pest\20230712_115559.jpg,Pest,20230712_115559.jpg
data\raw\Bacteria\IMG_1198.JPG,Bacteria,IMG_1198.JPG
data\raw\Virus\20230712_132441.jpg,Virus,20230712_132441.jpg
data\raw\Late_blight\0736dad0-be93-484b-9e89-bcb825fefda1___RS_LB 5454.JPG,Late_blight,0736dad0-be93-484b-9e89-bcb825fefda1___RS_LB 5454.JPG
data\raw\Fungi\20230802_113050.jpg,Fungi,20230802_113050.jpg
data\raw\Late_blight\531a9b98-e034-4a76-81f0-55f597552f6a___RS_LB 5021.JPG,Late_blight,531a9b98-e034-4a76-81f0-55f597552f6a___RS_LB 5021.JPG
data\raw\Pest\20230712_153547.jpg,Pest,20230712_153547.jpg
data\raw\Phytopthora\20230712_160214.jpg,Phytopthora,20230712_160214.jpg
data\raw\Early_blight\a9659799-4093-4d84-855e-2f4382729c01___RS_Early.B 8784.JPG,Early_blight,a9659799-4093-4d84-855e-2f4382729c01___RS_Early.B 8784.JPG
data\raw\Early_blight\5fd6c76a-1e89-4991-9991-2b61670d5175___RS_Early.B 8208.JPG,Early_blight,5fd6c76a-1e89-4991-9991-2b61670d5175___RS_Early.B 8208.JPG
data\raw\Healthy\20230802_115924153.jpg,Healthy,20230802_115924153.jpg
data\raw\Fungi\20230802_110855185.jpg,Fungi,20230802_110855185.jpg
data\raw\Bacteria\20230816_142204.jpg,Bacteria,20230816_142204.jpg
data\raw\Pest\20230802_112805894.jpg,Pest,20230802_112805894.jpg
data\raw\Early_blight\096f6928-24dd-4efd-acc6-b8246318676c___RS_Early.B 8970.JPG,Early_blight,096f6928-24dd-4efd-acc6-b8246318676c___RS_Early.B 8970.JPG
data\raw\Virus\20230815_152846.jpg,Virus,20230815_152846.jpg
data\raw\Early_blight\68662e76-300e-49f6-8467-27dd63aa18ed___RS_Early.B 7163.JPG,Early_blight,68662e76-300e-49f6-8467-27dd63aa18ed___RS_Early.B 7163.JPG
data\raw\Pest\IMG_0285 - Copy.JPG,Pest,IMG_0285 - Copy.JPG
data\raw\Early_blight\dc2775b9-e62e-4fe5-921f-e1cf5c4e2fe4___RS_Early.B 6942.JPG,Early_blight,dc2775b9-e62e-4fe5-921f-e1cf5c4e2fe4___RS_Early.B 6942.JPG
data\raw\Fungi\IMG_9456.JPG,Fungi,IMG_9456.JPG
data\raw\Phytopthora\20230802_124354.jpg,Phytopthora,20230802_124354.jpg
data\raw\Late_blight\b4e52186-de58-4c06-bbd2-2fb3dbeda13e___RS_LB 2655.JPG,Late_blight,b4e52186-de58-4c06-bbd2-2fb3dbeda13e___RS_LB 2655.JPG
data\raw\Virus\IMG_0978.JPG,Virus,IMG_0978.JPG
data\raw\Early_blight\f12d7916-b4f0-46f7-91bd-8dc097743149___RS_Early.B 8963.JPG,Early_blight,f12d7916-b4f0-46f7-91bd-8dc097743149___RS_Early.B 8963.JPG
data\raw\Early_blight\e4b0f6ac-2b1e-4e10-8733-de421a01c390___RS_Early.B 8254.JPG,Early_blight,e4b0f6ac-2b1e-4e10-8733-de421a01c390___RS_Early.B 8254.JPG
data\raw\Bacteria\IMG_0369.JPG,Bacteria,IMG_0369.JPG
data\raw\Fungi\IMG_20230816_113726.jpg,Fungi,IMG_20230816_113726.jpg
data\raw\Pest\1692332350525.jpg,Pest,1692332350525.jpg
data\raw\Late_blight\b4adb8c4-2cea-4027-b0fd-528406b14c86___RS_LB 4066.JPG,Late_blight,b4adb8c4-2cea-4027-b0fd-528406b14c86___RS_LB 4066.JPG
data\raw\Pest\IMG_8162.JPG,Pest,IMG_8162.JPG
data\raw\Early_blight\c47fa8ac-b2a5-4470-bda6-26dec4000409___RS_Early.B 7395.JPG,Early_blight,c47fa8ac-b2a5-4470-bda6-26dec4000409___RS_Early.B 7395.JPG
data\raw\Late_blight\7673ac2a-707f-4575-a11d-afe44817bfd4___RS_LB 4342.JPG,Late_blight,7673ac2a-707f-4575-a11d-afe44817bfd4___RS_LB 4342.JPG
data\raw\Pest\IMG_8297.JPG,Pest,IMG_8297.JPG
data\raw\Virus\20230712_133347.jpg,Virus,20230712_133347.jpg
data\raw\Late_blight\74277267-6a9f-44d0-95fe-7f52f89630a0___RS_LB 5074.JPG,Late_blight,74277267-6a9f-44d0-95fe-7f52f89630a0___RS_LB 5074.JPG
data\raw\Late_blight\2e18248f-e251-44c0-b9a5-a198455f43ee___RS_LB 4858.JPG,Late_blight,2e18248f-e251-44c0-b9a5-a198455f43ee___RS_LB 4858.JPG
data\raw\Late_blight\9c0e8576-642f-47a6-a053-c52e9025b7f6___RS_LB 4134.JPG,Late_blight,9c0e8576-642f-47a6-a053-c52e9025b7f6___RS_LB 4134.JPG
data\raw\Virus\20230815_145626.jpg,Virus,20230815_145626.jpg
data\raw\Late_blight\0f824e18-3821-486c-81a1-f1f64cf6e767___RS_LB 4894.JPG,Late_blight,0f824e18-3821-486c-81a1-f1f64cf6e767___RS_LB 4894.JPG
data\raw\Bacteria\20230816_141106.jpg,Bacteria,20230816_141106.jpg
data\raw\Late_blight\f95a6bbd-39a3-48e7-a612-8833c2b7b3ff___RS_LB 2784.JPG,Late_blight,f95a6bbd-39a3-48e7-a612-8833c2b7b3ff___RS_LB 2784.JPG
data\raw\Late_blight\f1b1a037-34e4-4016-a0bc-703059820f24___RS_LB 4343.JPG,Late_blight,f1b1a037-34e4-4016-a0bc-703059820f24___RS_LB 4343.JPG
data\raw\Early_blight\8c01f338-2648-4bcf-99cb-853978b39014___RS_Early.B 6742.JPG,Early_blight,8c01f338-2648-4bcf-99cb-853978b39014___RS_Early.B 6742.JPG
data\raw\Phytopthora\20230802_123755.jpg,Phytopthora,20230802_123755.jpg
data\raw\Healthy\20230712_123830.jpg,Healthy,20230712_123830.jpg
data\raw\Phytopthora\IMG_0343.JPG,Phytopthora,IMG_0343.JPG
data\raw\Late_blight\6fa565d1-4fab-4331-b30d-772babc186a4___RS_LB 3887.JPG,Late_blight,6fa565d1-4fab-4331-b30d-772babc186a4___RS_LB 3887.JPG
data\raw\Early_blight\78ca2c95-f7b7-43b8-a91f-9ca12ac814e8___RS_Early.B 7137.JPG,Early_blight,78ca2c95-f7b7-43b8-a91f-9ca12ac814e8___RS_Early.B 7137.JPG
data\raw\Bacteria\20230816_143409.jpg,Bacteria,20230816_143409.jpg
data\raw\Late_blight\ce5ec29b-599c-4c69-ba4d-04df7ab1c46f___RS_LB 4945.JPG,Late_blight,ce5ec29b-599c-4c69-ba4d-04df7ab1c46f___RS_LB 4945.JPG
data\raw\Early_blight\ec4e730c-02c1-4b4e-b9fc-9387e2f30a8a___RS_Early.B 7701.JPG,Early_blight,ec4e730c-02c1-4b4e-b9fc-9387e2f30a8a___RS_Early.B 7701.JPG
data\raw\Early_blight\d55f09eb-e463-4abd-aac6-fb144b30ead7___RS_Early.B 9004.JPG,Early_blight,d55f09eb-e463-4abd-aac6-fb144b30ead7___RS_Early.B 9004.JPG
data\raw\Bacteria\20230815_113923.jpg,Bacteria,20230815_113923.jpg
data\raw\Early_blight\fe772b3d-351c-4d18-9dcb-26feb90afa0d___RS_Early.B 7456.JPG,Early_blight,fe772b3d-351c-4d18-9dcb-26feb90afa0d___RS_Early.B 7456.JPG
data\raw\Pest\IMG_20230816_135045.jpg,Pest,IMG_20230816_135045.jpg
data\raw\Fungi\20230712_160234.jpg,Fungi,20230712_160234.jpg
data\raw\Nematode\20230802_105225.jpg,Nematode,20230802_105225.jpg
data\raw\Late_blight\fcc8393e-18f5-48c2-bd87-a0dabc151810___RS_LB 4029.JPG,Late_blight,fcc8393e-18f5-48c2-bd87-a0dabc151810___RS_LB 4029.JPG
data\raw\Early_blight\0fd22207-cb37-42a1-965f-7dfe43f9d579___RS_Early.B 6876.JPG,Early_blight,0fd22207-cb37-42a1-965f-7dfe43f9d579___RS_Early.B 6876.JPG
data\raw\Late_blight\e28b4ead-09f5-4e34-a162-0e0268f53763___RS_LB 2583.JPG,Late_blight,e28b4ead-09f5-4e34-a162-0e0268f53763___RS_LB 2583.JPG
data\raw\Nematode\20230815_153903.jpg,Nematode,20230815_153903.jpg
data\raw\Late_blight\410cba02-24db-487a-a30c-fc7cefba924b___RS_LB 2571.JPG,Late_blight,410cba02-24db-487a-a30c-fc7cefba924b___RS_LB 2571.JPG
data\raw\Phytopthora\20230802_123957.jpg,Phytopthora,20230802_123957.jpg
data\raw\Fungi\20230712_155724.jpg,Fungi,20230712_155724.jpg
data\raw\Fungi\20230802_111842612.jpg,Fungi,20230802_111842612.jpg
data\raw\Early_blight\5dd2be45-9c02-4b82-a7be-ecbac29981a9___RS_Early.B 7947.JPG,Early_blight,5dd2be45-9c02-4b82-a7be-ecbac29981a9___RS_Early.B 7947.JPG
data\raw\Fungi\IMG_4790.JPG,Fungi,IMG_4790.JPG
data\raw\Early_blight\77b04047-8450-47d1-82f1-48f09f83387c___RS_Early.B 7042.JPG,Early_blight,77b04047-8450-47d1-82f1-48f09f83387c___RS_Early.B 7042.JPG
data\raw\Early_blight\1367d3e9-74fe-4d61-ab24-dd389dcb5d54___RS_Early.B 8011.JPG,Early_blight,1367d3e9-74fe-4d61-ab24-dd389dcb5d54___RS_Early.B 8011.JPG
data\raw\Bacteria\IMG_1249.JPG,Bacteria,IMG_1249.JPG
data\raw\Early_blight\de1ff62e-87aa-420a-9eeb-cb0e3475e84d___RS_Early.B 6918.JPG,Early_blight,de1ff62e-87aa-420a-9eeb-cb0e3475e84d___RS_Early.B 6918.JPG
data\raw\Bacteria\20230816_134733.jpg,Bacteria,20230816_134733.jpg
data\raw\Phytopthora\IMG_0356.JPG,Phytopthora,IMG_0356.JPG
data\raw\Healthy\20230712_143916.jpg,Healthy,20230712_143916.jpg
data\raw\Virus\IMG_0997.JPG,Virus,IMG_0997.JPG
data\raw\Early_blight\b2b7758e-f201-4d9c-bc27-d53bb09b2dac___RS_Early.B 7025.JPG,Early_blight,b2b7758e-f201-4d9c-bc27-d53bb09b2dac___RS_Early.B 7025.JPG
data\raw\Late_blight\a838f0ba-745a-4c0b-9895-f3349a6cee4a___RS_LB 4959.JPG,Late_blight,a838f0ba-745a-4c0b-9895-f3349a6cee4a___RS_LB 4959.JPG
data\raw\Phytopthora\IMG_9463 (1).JPG,Phytopthora,IMG_9463 (1).JPG
data\raw\Healthy\20230802_115906199.jpg,Healthy,20230802_115906199.jpg
data\raw\Bacteria\20230816_135252.jpg,Bacteria,20230816_135252.jpg
data\raw\Virus\IMG_1105.JPG,Virus,IMG_1105.JPG
data\raw\Early_blight\c28107c6-ea57-4044-bb6e-508d6d360cd7___RS_Early.B 7057.JPG,Early_blight,c28107c6-ea57-4044-bb6e-508d6d360cd7___RS_Early.B 7057.JPG
data\raw\Early_blight\7a84da2c-6c10-483f-9994-69aeedc21a57___RS_Early.B 7534.JPG,Early_blight,7a84da2c-6c10-483f-9994-69aeedc21a57___RS_Early.B 7534.JPG
data\raw\Early_blight\ed64bc0c-d2e5-44fd-a21a-f4d6b4f2f219___RS_Early.B 7366.JPG,Early_blight,ed64bc0c-d2e5-44fd-a21a-f4d6b4f2f219___RS_Early.B 7366.JPG
data\raw\Pest\IMG_20230816_134245.jpg,Pest,IMG_20230816_134245.jpg
data\raw\Late_blight\1dc41475-aa79-43f1-8648-0c8733d246ca___RS_LB 3319.JPG,Late_blight,1dc41475-aa79-43f1-8648-0c8733d246ca___RS_LB 3319.JPG
data\raw\Healthy\20230802_115936805.jpg,Healthy,20230802_115936805.jpg
data\raw\Healthy\8583c4ff-2d8b-4b6f-89a8-fcc98917ce9b___RS_HL 1961.JPG,Healthy,8583c4ff-2d8b-4b6f-89a8-fcc98917ce9b___RS_HL 1961.JPG
data\raw\Late_blight\dc0ad08c-a096-4ad2-9a69-597c10e12f71___RS_LB 4869.JPG,Late_blight,dc0ad08c-a096-4ad2-9a69-597c10e12f71___RS_LB 4869.JPG
data\raw\Pest\20230802_110153223.jpg,Pest,20230802_110153223.jpg
data\raw\Early_blight\d87f93fa-f6f8-49f1-b9e1-8f196f377df8___RS_Early.B 7244.JPG,Early_blight,d87f93fa-f6f8-49f1-b9e1-8f196f377df8___RS_Early.B 7244.JPG
data\raw\Bacteria\20230816_134532.jpg,Bacteria,20230816_134532.jpg
data\raw\Virus\IMG_0483.JPG,Virus,IMG_0483.JPG
data\raw\Late_blight\ff7160f9-f8d7-4576-82b8-009bf1b63b3b___RS_LB 4974.JPG,Late_blight,ff7160f9-f8d7-4576-82b8-009bf1b63b3b___RS_LB 4974.JPG
data\raw\Bacteria\20230815_122422.jpg,Bacteria,20230815_122422.jpg
data\raw\Late_blight\3f6db123-4a6e-4b8a-9b26-954ccf29cc3c___RS_LB 4695.JPG,Late_blight,3f6db123-4a6e-4b8a-9b26-954ccf29cc3c___RS_LB 4695.JPG
data\raw\Fungi\IMG_9435.JPG,Fungi,IMG_9435.JPG
data\raw\Early_blight\bc378ba0-533d-42db-a8b2-82decc73f4d5___RS_Early.B 9092.JPG,Early_blight,bc378ba0-533d-42db-a8b2-82decc73f4d5___RS_Early.B 9092.JPG
data\raw\Early_blight\ef5b06f0-4c81-4e47-9ec3-499af1571d9e___RS_Early.B 8455.JPG,Early_blight,ef5b06f0-4c81-4e47-9ec3-499af1571d9e___RS_Early.B 8455.JPG
data\raw\Pest\20230922_163543.jpg,Pest,20230922_163543.jpg
data\raw\Late_blight\c6842cfb-6996-4a51-bc0a-7e2f89a903f0___RS_LB 3911.JPG,Late_blight,c6842cfb-6996-4a51-bc0a-7e2f89a903f0___RS_LB 3911.JPG
data\raw\Pest\20230802_115914794.jpg,Pest,20230802_115914794.jpg
data\raw\Pest\IMG_0189.JPG,Pest,IMG_0189.JPG
data\raw\Early_blight\10c438df-8ed7-4de7-94df-83298ebcf373___RS_Early.B 7001.JPG,Early_blight,10c438df-8ed7-4de7-94df-83298ebcf373___RS_Early.B 7001.JPG
data\raw\Early_blight\a50c5f93-a5db-4eaf-9d82-2e420d2351e7___RS_Early.B 7060.JPG,Early_blight,a50c5f93-a5db-4eaf-9d82-2e420d2351e7___RS_Early.B 7060.JPG
data\raw\Bacteria\IMG_1022.JPG,Bacteria,IMG_1022.JPG
data\raw\Late_blight\55fa97d3-71b6-4487-9757-f9195f97ba5a___RS_LB 4047.JPG,Late_blight,55fa97d3-71b6-4487-9757-f9195f97ba5a___RS_LB 4047.JPG
data\raw\Fungi\IMG_20230816_122740.jpg,Fungi,IMG_20230816_122740.jpg
data\raw\Bacteria\20230816_134130.jpg,Bacteria,20230816_134130.jpg
data\raw\Bacteria\IMG_0373.JPG,Bacteria,IMG_0373.JPG
data\raw\Phytopthora\IMG_0353.JPG,Phytopthora,IMG_0353.JPG
data\raw\Bacteria\IMG_1251.JPG,Bacteria,IMG_1251.JPG
data\raw\Late_blight\eb34280e-0cfb-4166-a9b8-a15892c9ff5c___RS_LB 4450.JPG,Late_blight,eb34280e-0cfb-4166-a9b8-a15892c9ff5c___RS_LB 4450.JPG
data\raw\Fungi\1692335403406.jpg,Fungi,1692335403406.jpg
data\raw\Late_blight\d3cbf715-a2a3-4024-ac5d-c6ae21a77720___RS_LB 2735.JPG,Late_blight,d3cbf715-a2a3-4024-ac5d-c6ae21a77720___RS_LB 2735.JPG
data\raw\Late_blight\c6c8843f-6b36-472a-9a87-bf1a235e08b6___RS_LB 5136.JPG,Late_blight,c6c8843f-6b36-472a-9a87-bf1a235e08b6___RS_LB 5136.JPG
data\raw\Phytopthora\20230802_124940973.jpg,Phytopthora,20230802_124940973.jpg
data\raw\Fungi\20230815_112323.jpg,Fungi,20230815_112323.jpg
data\raw\Early_blight\a4cc86e3-ac4d-4b72-89a2-6cf106831908___RS_Early.B 7346.JPG,Early_blight,a4cc86e3-ac4d-4b72-89a2-6cf106831908___RS_Early.B 7346.JPG
data\raw\Bacteria\20230816_142259.jpg,Bacteria,20230816_142259.jpg
data\raw\Early_blight\29f79006-adf2-4d71-a6a8-bfc02c020b71___RS_Early.B 6833.JPG,Early_blight,29f79006-adf2-4d71-a6a8-bfc02c020b71___RS_Early.B 6833.JPG
data\raw\Early_blight\b472654c-a32f-4c8f-b424-da6e415febf9___RS_Early.B 8930.JPG,Early_blight,b472654c-a32f-4c8f-b424-da6e415febf9___RS_Early.B 8930.JPG
data\raw\Virus\IMG_0651.JPG,Virus,IMG_0651.JPG
data\raw\Pest\IMG_20230816_135922~2.jpg,Pest,IMG_20230816_135922~2.jpg
data\raw\Early_blight\8d8382dc-c4aa-4118-8aae-d0c372dce562___RS_Early.B 7336.JPG,Early_blight,8d8382dc-c4aa-4118-8aae-d0c372dce562___RS_Early.B 7336.JPG
data\raw\Virus\20230816_113014.jpg,Virus,20230816_113014.jpg
data\raw\Bacteria\20230816_134825.jpg,Bacteria,20230816_134825.jpg
data\raw\Late_blight\68882ae5-79b6-4681-9e06-af8ae5999779___RS_LB 3952.JPG,Late_blight,68882ae5-79b6-4681-9e06-af8ae5999779___RS_LB 3952.JPG
data\raw\Late_blight\25bf1e56-4039-4d92-9a66-65b62e3b0f4d___RS_LB 4949.JPG,Late_blight,25bf1e56-4039-4d92-9a66-65b62e3b0f4d___RS_LB 4949.JPG
